utc_timestamp;BE_load_actual_entsoe_transparency
2015-10-19T00:00:00Z;78.020.000
2015-10-19T01:00:00Z;76.440.000
2015-10-19T02:00:00Z;78.770.000
2015-10-19T03:00:00Z;84.460.000
2015-10-19T04:00:00Z;96.790.000
2015-10-19T05:00:00Z;108.250.000
2015-10-19T06:00:00Z;111.460.000
2015-10-19T07:00:00Z;114.170.000
2015-10-19T08:00:00Z;115.310.000
2015-10-19T09:00:00Z;116.310.000
2015-10-19T10:00:00Z;114.630.000
2015-10-19T11:00:00Z;113.850.000
2015-10-19T12:00:00Z;112.420.000
2015-10-19T13:00:00Z;111.160.000
2015-10-19T14:00:00Z;110.410.000
2015-10-19T15:00:00Z;112.350.000
2015-10-19T16:00:00Z;115.430.000
2015-10-19T17:00:00Z;116.080.000
2015-10-19T18:00:00Z;110.150.000
2015-10-19T19:00:00Z;103.850.000
2015-10-19T20:00:00Z;102.600.000
2015-10-19T21:00:00Z;101.080.000
2015-10-19T22:00:00Z;93.920.000
2015-10-19T23:00:00Z;87.790.000
2015-10-20T00:00:00Z;83.660.000
2015-10-20T01:00:00Z;82.740.000
2015-10-20T02:00:00Z;84.270.000
2015-10-20T03:00:00Z;89.250.000
2015-10-20T04:00:00Z;101.410.000
2015-10-20T05:00:00Z;112.030.000
2015-10-20T06:00:00Z;114.260.000
2015-10-20T07:00:00Z;115.310.000
2015-10-20T08:00:00Z;115.700.000
2015-10-20T09:00:00Z;117.150.000
2015-10-20T10:00:00Z;113.760.000
2015-10-20T11:00:00Z;113.330.000
2015-10-20T12:00:00Z;111.160.000
2015-10-20T13:00:00Z;110.570.000
2015-10-20T14:00:00Z;111.030.000
2015-10-20T15:00:00Z;111.730.000
2015-10-20T16:00:00Z;114.730.000
2015-10-20T17:00:00Z;117.370.000
2015-10-20T18:00:00Z;111.600.000
2015-10-20T19:00:00Z;104.680.000
2015-10-20T20:00:00Z;104.520.000
2015-10-20T21:00:00Z;102.370.000
2015-10-20T22:00:00Z;95.690.000
2015-10-20T23:00:00Z;89.280.000
2015-10-21T00:00:00Z;85.630.000
2015-10-21T01:00:00Z;84.500.000
2015-10-21T02:00:00Z;85.110.000
2015-10-21T03:00:00Z;89.940.000
2015-10-21T04:00:00Z;101.440.000
2015-10-21T05:00:00Z;112.760.000
2015-10-21T06:00:00Z;114.220.000
2015-10-21T07:00:00Z;115.740.000
2015-10-21T08:00:00Z;116.170.000
2015-10-21T09:00:00Z;117.300.000
2015-10-21T10:00:00Z;115.430.000
2015-10-21T11:00:00Z;114.720.000
2015-10-21T12:00:00Z;113.090.000
2015-10-21T13:00:00Z;112.830.000
2015-10-21T14:00:00Z;112.100.000
2015-10-21T15:00:00Z;112.350.000
2015-10-21T16:00:00Z;115.870.000
2015-10-21T17:00:00Z;116.260.000
2015-10-21T18:00:00Z;111.150.000
2015-10-21T19:00:00Z;103.780.000
2015-10-21T20:00:00Z;104.350.000
2015-10-21T21:00:00Z;102.640.000
2015-10-21T22:00:00Z;94.680.000
2015-10-21T23:00:00Z;88.260.000
2015-10-22T00:00:00Z;84.730.000
2015-10-22T01:00:00Z;83.250.000
2015-10-22T02:00:00Z;84.040.000
2015-10-22T03:00:00Z;89.580.000
2015-10-22T04:00:00Z;100.460.000
2015-10-22T05:00:00Z;112.350.000
2015-10-22T06:00:00Z;113.780.000
2015-10-22T07:00:00Z;115.480.000
2015-10-22T08:00:00Z;116.770.000
2015-10-22T09:00:00Z;118.260.000
2015-10-22T10:00:00Z;115.740.000
2015-10-22T11:00:00Z;115.200.000
2015-10-22T12:00:00Z;112.980.000
2015-10-22T13:00:00Z;112.650.000
2015-10-22T14:00:00Z;111.900.000
2015-10-22T15:00:00Z;113.780.000
2015-10-22T16:00:00Z;116.540.000
2015-10-22T17:00:00Z;117.270.000
2015-10-22T18:00:00Z;111.630.000
2015-10-22T19:00:00Z;105.280.000
2015-10-22T20:00:00Z;104.910.000
2015-10-22T21:00:00Z;102.600.000
2015-10-22T22:00:00Z;95.820.000
2015-10-22T23:00:00Z;89.250.000
2015-10-23T00:00:00Z;85.030.000
2015-10-23T01:00:00Z;84.270.000
2015-10-23T02:00:00Z;85.130.000
2015-10-23T03:00:00Z;90.380.000
2015-10-23T04:00:00Z;102.250.000
2015-10-23T05:00:00Z;112.620.000
2015-10-23T06:00:00Z;114.800.000
2015-10-23T07:00:00Z;115.760.000
2015-10-23T08:00:00Z;116.280.000
2015-10-23T09:00:00Z;117.340.000
2015-10-23T10:00:00Z;114.860.000
2015-10-23T11:00:00Z;113.340.000
2015-10-23T12:00:00Z;111.760.000
2015-10-23T13:00:00Z;109.790.000
2015-10-23T14:00:00Z;108.590.000
2015-10-23T15:00:00Z;110.640.000
2015-10-23T16:00:00Z;113.170.000
2015-10-23T17:00:00Z;112.250.000
2015-10-23T18:00:00Z;107.500.000
2015-10-23T19:00:00Z;102.200.000
2015-10-23T20:00:00Z;103.740.000
2015-10-23T21:00:00Z;103.280.000
2015-10-23T22:00:00Z;95.230.000
2015-10-23T23:00:00Z;88.700.000
2015-10-24T00:00:00Z;83.520.000
2015-10-24T01:00:00Z;81.990.000
2015-10-24T02:00:00Z;81.520.000
2015-10-24T03:00:00Z;81.760.000
2015-10-24T04:00:00Z;85.580.000
2015-10-24T05:00:00Z;89.540.000
2015-10-24T06:00:00Z;94.860.000
2015-10-24T07:00:00Z;99.890.000
2015-10-24T08:00:00Z;102.430.000
2015-10-24T09:00:00Z;103.590.000
2015-10-24T10:00:00Z;103.140.000
2015-10-24T11:00:00Z;99.370.000
2015-10-24T12:00:00Z;96.410.000
2015-10-24T13:00:00Z;95.460.000
2015-10-24T14:00:00Z;94.320.000
2015-10-24T15:00:00Z;97.530.000
2015-10-24T16:00:00Z;102.810.000
2015-10-24T17:00:00Z;104.420.000
2015-10-24T18:00:00Z;99.220.000
2015-10-24T19:00:00Z;94.540.000
2015-10-24T20:00:00Z;94.570.000
2015-10-24T21:00:00Z;94.280.000
2015-10-24T22:00:00Z;87.640.000
2015-10-24T23:00:00Z;81.320.000
2015-10-25T00:00:00Z;78.520.000
2015-10-25T01:00:00Z;75.480.000
2015-10-25T02:00:00Z;75.320.000
2015-10-25T03:00:00Z;75.230.000
2015-10-25T04:00:00Z;76.200.000
2015-10-25T05:00:00Z;79.320.000
2015-10-25T06:00:00Z;81.550.000
2015-10-25T07:00:00Z;86.300.000
2015-10-25T08:00:00Z;92.500.000
2015-10-25T09:00:00Z;95.720.000
2015-10-25T10:00:00Z;98.850.000
2015-10-25T11:00:00Z;98.410.000
2015-10-25T12:00:00Z;95.040.000
2015-10-25T13:00:00Z;92.210.000
2015-10-25T14:00:00Z;91.300.000
2015-10-25T15:00:00Z;90.090.000
2015-10-25T16:00:00Z;98.150.000
2015-10-25T17:00:00Z;104.860.000
2015-10-25T18:00:00Z;102.780.000
2015-10-25T19:00:00Z;98.770.000
2015-10-25T20:00:00Z;93.250.000
2015-10-25T21:00:00Z;93.130.000
2015-10-25T22:00:00Z;91.340.000
2015-10-25T23:00:00Z;85.030.000
2015-10-26T00:00:00Z;79.120.000
2015-10-26T01:00:00Z;76.800.000
2015-10-26T02:00:00Z;75.820.000
2015-10-26T03:00:00Z;78.040.000
2015-10-26T04:00:00Z;85.690.000
2015-10-26T05:00:00Z;99.340.000
2015-10-26T06:00:00Z;108.750.000
2015-10-26T07:00:00Z;110.520.000
2015-10-26T08:00:00Z;112.660.000
2015-10-26T09:00:00Z;112.290.000
2015-10-26T10:00:00Z;112.930.000
2015-10-26T11:00:00Z;109.620.000
2015-10-26T12:00:00Z;108.780.000
2015-10-26T13:00:00Z;107.430.000
2015-10-26T14:00:00Z;106.930.000
2015-10-26T15:00:00Z;106.880.000
2015-10-26T16:00:00Z;114.100.000
2015-10-26T17:00:00Z;121.170.000
2015-10-26T18:00:00Z;116.120.000
2015-10-26T19:00:00Z;109.620.000
2015-10-26T20:00:00Z;103.180.000
2015-10-26T21:00:00Z;102.650.000
2015-10-26T22:00:00Z;99.860.000
2015-10-26T23:00:00Z;91.900.000
2015-10-27T00:00:00Z;87.170.000
2015-10-27T01:00:00Z;84.580.000
2015-10-27T02:00:00Z;83.260.000
2015-10-27T03:00:00Z;85.050.000
2015-10-27T04:00:00Z;89.750.000
2015-10-27T05:00:00Z;102.360.000
2015-10-27T06:00:00Z;109.420.000
2015-10-27T07:00:00Z;110.440.000
2015-10-27T08:00:00Z;111.780.000
2015-10-27T09:00:00Z;112.240.000
2015-10-27T10:00:00Z;112.940.000
2015-10-27T11:00:00Z;110.460.000
2015-10-27T12:00:00Z;110.640.000
2015-10-27T13:00:00Z;109.690.000
2015-10-27T14:00:00Z;109.180.000
2015-10-27T15:00:00Z;110.620.000
2015-10-27T16:00:00Z;116.980.000
2015-10-27T17:00:00Z;120.410.000
2015-10-27T18:00:00Z;115.330.000
2015-10-27T19:00:00Z;109.450.000
2015-10-27T20:00:00Z;103.100.000
2015-10-27T21:00:00Z;102.570.000
2015-10-27T22:00:00Z;99.810.000
2015-10-27T23:00:00Z;91.890.000
2015-10-28T00:00:00Z;85.720.000
2015-10-28T01:00:00Z;82.830.000
2015-10-28T02:00:00Z;81.850.000
2015-10-28T03:00:00Z;82.650.000
2015-10-28T04:00:00Z;88.100.000
2015-10-28T05:00:00Z;99.590.000
2015-10-28T06:00:00Z;108.440.000
2015-10-28T07:00:00Z;110.930.000
2015-10-28T08:00:00Z;113.350.000
2015-10-28T09:00:00Z;114.330.000
2015-10-28T10:00:00Z;115.360.000
2015-10-28T11:00:00Z;113.720.000
2015-10-28T12:00:00Z;113.630.000
2015-10-28T13:00:00Z;112.480.000
2015-10-28T14:00:00Z;112.840.000
2015-10-28T15:00:00Z;112.920.000
2015-10-28T16:00:00Z;117.930.000
2015-10-28T17:00:00Z;121.360.000
2015-10-28T18:00:00Z;116.240.000
2015-10-28T19:00:00Z;110.180.000
2015-10-28T20:00:00Z;103.320.000
2015-10-28T21:00:00Z;102.670.000
2015-10-28T22:00:00Z;100.740.000
2015-10-28T23:00:00Z;92.290.000
2015-10-29T00:00:00Z;86.330.000
2015-10-29T01:00:00Z;83.300.000
2015-10-29T02:00:00Z;82.910.000
2015-10-29T03:00:00Z;83.870.000
2015-10-29T04:00:00Z;89.530.000
2015-10-29T05:00:00Z;101.930.000
2015-10-29T06:00:00Z;109.980.000
2015-10-29T07:00:00Z;110.850.000
2015-10-29T08:00:00Z;112.230.000
2015-10-29T09:00:00Z;112.790.000
2015-10-29T10:00:00Z;113.810.000
2015-10-29T11:00:00Z;111.620.000
2015-10-29T12:00:00Z;111.480.000
2015-10-29T13:00:00Z;110.430.000
2015-10-29T14:00:00Z;109.350.000
2015-10-29T15:00:00Z;109.730.000
2015-10-29T16:00:00Z;116.440.000
2015-10-29T17:00:00Z;120.590.000
2015-10-29T18:00:00Z;115.750.000
2015-10-29T19:00:00Z;109.440.000
2015-10-29T20:00:00Z;103.850.000
2015-10-29T21:00:00Z;102.710.000
2015-10-29T22:00:00Z;100.470.000
2015-10-29T23:00:00Z;93.060.000
2015-10-30T00:00:00Z;87.180.000
2015-10-30T01:00:00Z;84.240.000
2015-10-30T02:00:00Z;83.490.000
2015-10-30T03:00:00Z;85.010.000
2015-10-30T04:00:00Z;89.470.000
2015-10-30T05:00:00Z;101.570.000
2015-10-30T06:00:00Z;109.610.000
2015-10-30T07:00:00Z;110.850.000
2015-10-30T08:00:00Z;113.420.000
2015-10-30T09:00:00Z;112.490.000
2015-10-30T10:00:00Z;113.400.000
2015-10-30T11:00:00Z;111.190.000
2015-10-30T12:00:00Z;110.220.000
2015-10-30T13:00:00Z;108.850.000
2015-10-30T14:00:00Z;106.780.000
2015-10-30T15:00:00Z;106.820.000
2015-10-30T16:00:00Z;113.290.000
2015-10-30T17:00:00Z;116.590.000
2015-10-30T18:00:00Z;111.520.000
2015-10-30T19:00:00Z;105.040.000
2015-10-30T20:00:00Z;100.010.000
2015-10-30T21:00:00Z;101.020.000
2015-10-30T22:00:00Z;99.980.000
2015-10-30T23:00:00Z;93.040.000
2015-10-31T00:00:00Z;87.220.000
2015-10-31T01:00:00Z;83.130.000
2015-10-31T02:00:00Z;81.100.000
2015-10-31T03:00:00Z;80.650.000
2015-10-31T04:00:00Z;82.330.000
2015-10-31T05:00:00Z;85.570.000
2015-10-31T06:00:00Z;88.600.000
2015-10-31T07:00:00Z;93.370.000
2015-10-31T08:00:00Z;97.240.000
2015-10-31T09:00:00Z;98.730.000
2015-10-31T10:00:00Z;99.150.000
2015-10-31T11:00:00Z;97.820.000
2015-10-31T12:00:00Z;95.830.000
2015-10-31T13:00:00Z;93.500.000
2015-10-31T14:00:00Z;92.480.000
2015-10-31T15:00:00Z;93.470.000
2015-10-31T16:00:00Z;100.790.000
2015-10-31T17:00:00Z;106.250.000
2015-10-31T18:00:00Z;102.000.000
2015-10-31T19:00:00Z;96.760.000
2015-10-31T20:00:00Z;92.120.000
2015-10-31T21:00:00Z;91.840.000
2015-10-31T22:00:00Z;91.190.000
2015-10-31T23:00:00Z;86.130.000
2015-11-01T00:00:00Z;81.510.000
2015-11-01T01:00:00Z;78.770.000
2015-11-01T02:00:00Z;77.730.000
2015-11-01T03:00:00Z;77.100.000
2015-11-01T04:00:00Z;77.590.000
2015-11-01T05:00:00Z;80.420.000
2015-11-01T06:00:00Z;82.050.000
2015-11-01T07:00:00Z;84.540.000
2015-11-01T08:00:00Z;88.760.000
2015-11-01T09:00:00Z;90.610.000
2015-11-01T10:00:00Z;91.600.000
2015-11-01T11:00:00Z;92.340.000
2015-11-01T12:00:00Z;82.210.000
2015-11-01T13:00:00Z;79.050.000
2015-11-01T14:00:00Z;81.200.000
2015-11-01T15:00:00Z;84.840.000
2015-11-01T16:00:00Z;93.120.000
2015-11-01T17:00:00Z;99.510.000
2015-11-01T18:00:00Z;98.220.000
2015-11-01T19:00:00Z;94.980.000
2015-11-01T20:00:00Z;91.570.000
2015-11-01T21:00:00Z;91.220.000
2015-11-01T22:00:00Z;89.860.000
2015-11-01T23:00:00Z;83.570.000
2015-11-02T00:00:00Z;80.880.000
2015-11-02T01:00:00Z;78.030.000
2015-11-02T02:00:00Z;77.090.000
2015-11-02T03:00:00Z;78.410.000
2015-11-02T04:00:00Z;83.820.000
2015-11-02T05:00:00Z;92.450.000
2015-11-02T06:00:00Z;98.490.000
2015-11-02T07:00:00Z;104.020.000
2015-11-02T08:00:00Z;107.440.000
2015-11-02T09:00:00Z;107.770.000
2015-11-02T10:00:00Z;108.930.000
2015-11-02T11:00:00Z;108.170.000
2015-11-02T12:00:00Z;106.390.000
2015-11-02T13:00:00Z;104.640.000
2015-11-02T14:00:00Z;104.470.000
2015-11-02T15:00:00Z;104.610.000
2015-11-02T16:00:00Z;112.640.000
2015-11-02T17:00:00Z;117.150.000
2015-11-02T18:00:00Z;112.510.000
2015-11-02T19:00:00Z;106.270.000
2015-11-02T20:00:00Z;101.160.000
2015-11-02T21:00:00Z;102.630.000
2015-11-02T22:00:00Z;100.400.000
2015-11-02T23:00:00Z;93.330.000
2015-11-03T00:00:00Z;88.000.000
2015-11-03T01:00:00Z;85.230.000
2015-11-03T02:00:00Z;83.780.000
2015-11-03T03:00:00Z;84.070.000
2015-11-03T04:00:00Z;89.700.000
2015-11-03T05:00:00Z;99.990.000
2015-11-03T06:00:00Z;106.030.000
2015-11-03T07:00:00Z;110.290.000
2015-11-03T08:00:00Z;112.320.000
2015-11-03T09:00:00Z;113.020.000
2015-11-03T10:00:00Z;114.540.000
2015-11-03T11:00:00Z;112.320.000
2015-11-03T12:00:00Z;111.820.000
2015-11-03T13:00:00Z;110.660.000
2015-11-03T14:00:00Z;109.980.000
2015-11-03T15:00:00Z;109.960.000
2015-11-03T16:00:00Z;117.040.000
2015-11-03T17:00:00Z;120.780.000
2015-11-03T18:00:00Z;116.040.000
2015-11-03T19:00:00Z;109.270.000
2015-11-03T20:00:00Z;103.470.000
2015-11-03T21:00:00Z;104.190.000
2015-11-03T22:00:00Z;101.010.000
2015-11-03T23:00:00Z;92.840.000
2015-11-04T00:00:00Z;88.180.000
2015-11-04T01:00:00Z;85.220.000
2015-11-04T02:00:00Z;83.820.000
2015-11-04T03:00:00Z;84.240.000
2015-11-04T04:00:00Z;89.080.000
2015-11-04T05:00:00Z;99.230.000
2015-11-04T06:00:00Z;106.320.000
2015-11-04T07:00:00Z;110.450.000
2015-11-04T08:00:00Z;112.700.000
2015-11-04T09:00:00Z;113.480.000
2015-11-04T10:00:00Z;114.540.000
2015-11-04T11:00:00Z;113.510.000
2015-11-04T12:00:00Z;112.740.000
2015-11-04T13:00:00Z;112.390.000
2015-11-04T14:00:00Z;113.260.000
2015-11-04T15:00:00Z;112.160.000
2015-11-04T16:00:00Z;118.460.000
2015-11-04T17:00:00Z;120.840.000
2015-11-04T18:00:00Z;116.050.000
2015-11-04T19:00:00Z;110.130.000
2015-11-04T20:00:00Z;104.440.000
2015-11-04T21:00:00Z;104.730.000
2015-11-04T22:00:00Z;102.690.000
2015-11-04T23:00:00Z;94.870.000
2015-11-05T00:00:00Z;89.070.000
2015-11-05T01:00:00Z;85.840.000
2015-11-05T02:00:00Z;83.780.000
2015-11-05T03:00:00Z;85.160.000
2015-11-05T04:00:00Z;90.080.000
2015-11-05T05:00:00Z;98.450.000
2015-11-05T06:00:00Z;105.290.000
2015-11-05T07:00:00Z;110.300.000
2015-11-05T08:00:00Z;113.080.000
2015-11-05T09:00:00Z;113.670.000
2015-11-05T10:00:00Z;114.580.000
2015-11-05T11:00:00Z;112.420.000
2015-11-05T12:00:00Z;111.730.000
2015-11-05T13:00:00Z;110.790.000
2015-11-05T14:00:00Z;111.080.000
2015-11-05T15:00:00Z;111.360.000
2015-11-05T16:00:00Z;118.020.000
2015-11-05T17:00:00Z;119.370.000
2015-11-05T18:00:00Z;114.700.000
2015-11-05T19:00:00Z;108.660.000
2015-11-05T20:00:00Z;103.160.000
2015-11-05T21:00:00Z;103.340.000
2015-11-05T22:00:00Z;100.100.000
2015-11-05T23:00:00Z;91.650.000
2015-11-06T00:00:00Z;86.570.000
2015-11-06T01:00:00Z;84.390.000
2015-11-06T02:00:00Z;82.880.000
2015-11-06T03:00:00Z;83.400.000
2015-11-06T04:00:00Z;88.290.000
2015-11-06T05:00:00Z;96.900.000
2015-11-06T06:00:00Z;105.210.000
2015-11-06T07:00:00Z;109.280.000
2015-11-06T08:00:00Z;112.210.000
2015-11-06T09:00:00Z;113.820.000
2015-11-06T10:00:00Z;114.990.000
2015-11-06T11:00:00Z;112.420.000
2015-11-06T12:00:00Z;111.220.000
2015-11-06T13:00:00Z;109.670.000
2015-11-06T14:00:00Z;108.750.000
2015-11-06T15:00:00Z;110.900.000
2015-11-06T16:00:00Z;116.340.000
2015-11-06T17:00:00Z;115.840.000
2015-11-06T18:00:00Z;111.020.000
2015-11-06T19:00:00Z;104.840.000
2015-11-06T20:00:00Z;99.470.000
2015-11-06T21:00:00Z;99.900.000
2015-11-06T22:00:00Z;98.250.000
2015-11-06T23:00:00Z;89.310.000
2015-11-07T00:00:00Z;84.230.000
2015-11-07T01:00:00Z;81.080.000
2015-11-07T02:00:00Z;78.340.000
2015-11-07T03:00:00Z;78.190.000
2015-11-07T04:00:00Z;79.370.000
2015-11-07T05:00:00Z;82.630.000
2015-11-07T06:00:00Z;86.130.000
2015-11-07T07:00:00Z;89.920.000
2015-11-07T08:00:00Z;95.520.000
2015-11-07T09:00:00Z;97.850.000
2015-11-07T10:00:00Z;99.960.000
2015-11-07T11:00:00Z;100.040.000
2015-11-07T12:00:00Z;97.760.000
2015-11-07T13:00:00Z;96.020.000
2015-11-07T14:00:00Z;96.310.000
2015-11-07T15:00:00Z;96.390.000
2015-11-07T16:00:00Z;103.220.000
2015-11-07T17:00:00Z;104.680.000
2015-11-07T18:00:00Z;100.430.000
2015-11-07T19:00:00Z;95.300.000
2015-11-07T20:00:00Z;91.880.000
2015-11-07T21:00:00Z;91.920.000
2015-11-07T22:00:00Z;90.410.000
2015-11-07T23:00:00Z;84.160.000
2015-11-08T00:00:00Z;80.130.000
2015-11-08T01:00:00Z;77.270.000
2015-11-08T02:00:00Z;75.850.000
2015-11-08T03:00:00Z;76.230.000
2015-11-08T04:00:00Z;77.260.000
2015-11-08T05:00:00Z;79.890.000
2015-11-08T06:00:00Z;81.730.000
2015-11-08T07:00:00Z;84.310.000
2015-11-08T08:00:00Z;88.810.000
2015-11-08T09:00:00Z;91.950.000
2015-11-08T10:00:00Z;95.360.000
2015-11-08T11:00:00Z;96.410.000
2015-11-08T12:00:00Z;94.280.000
2015-11-08T13:00:00Z;91.080.000
2015-11-08T14:00:00Z;88.590.000
2015-11-08T15:00:00Z;89.430.000
2015-11-08T16:00:00Z;97.740.000
2015-11-08T17:00:00Z;102.990.000
2015-11-08T18:00:00Z;100.020.000
2015-11-08T19:00:00Z;96.720.000
2015-11-08T20:00:00Z;92.140.000
2015-11-08T21:00:00Z;91.030.000
2015-11-08T22:00:00Z;88.230.000
2015-11-08T23:00:00Z;81.750.000
2015-11-09T00:00:00Z;77.290.000
2015-11-09T01:00:00Z;74.430.000
2015-11-09T02:00:00Z;74.010.000
2015-11-09T03:00:00Z;76.210.000
2015-11-09T04:00:00Z;81.470.000
2015-11-09T05:00:00Z;93.350.000
2015-11-09T06:00:00Z;105.180.000
2015-11-09T07:00:00Z;106.100.000
2015-11-09T08:00:00Z;108.410.000
2015-11-09T09:00:00Z;110.550.000
2015-11-09T10:00:00Z;111.480.000
2015-11-09T11:00:00Z;108.870.000
2015-11-09T12:00:00Z;108.140.000
2015-11-09T13:00:00Z;106.750.000
2015-11-09T14:00:00Z;106.700.000
2015-11-09T15:00:00Z;107.750.000
2015-11-09T16:00:00Z;117.360.000
2015-11-09T17:00:00Z;119.830.000
2015-11-09T18:00:00Z;114.700.000
2015-11-09T19:00:00Z;108.440.000
2015-11-09T20:00:00Z;101.630.000
2015-11-09T21:00:00Z;101.250.000
2015-11-09T22:00:00Z;98.000.000
2015-11-09T23:00:00Z;89.430.000
2015-11-10T00:00:00Z;84.760.000
2015-11-10T01:00:00Z;81.620.000
2015-11-10T02:00:00Z;81.280.000
2015-11-10T03:00:00Z;81.540.000
2015-11-10T04:00:00Z;87.360.000
2015-11-10T05:00:00Z;98.460.000
2015-11-10T06:00:00Z;108.920.000
2015-11-10T07:00:00Z;110.150.000
2015-11-10T08:00:00Z;112.890.000
2015-11-10T09:00:00Z;112.470.000
2015-11-10T10:00:00Z;113.920.000
2015-11-10T11:00:00Z;111.520.000
2015-11-10T12:00:00Z;111.470.000
2015-11-10T13:00:00Z;110.820.000
2015-11-10T14:00:00Z;111.130.000
2015-11-10T15:00:00Z;112.180.000
2015-11-10T16:00:00Z;118.580.000
2015-11-10T17:00:00Z;117.240.000
2015-11-10T18:00:00Z;111.840.000
2015-11-10T19:00:00Z;106.260.000
2015-11-10T20:00:00Z;100.130.000
2015-11-10T21:00:00Z;101.260.000
2015-11-10T22:00:00Z;99.040.000
2015-11-10T23:00:00Z;91.700.000
2015-11-11T00:00:00Z;86.040.000
2015-11-11T01:00:00Z;82.580.000
2015-11-11T02:00:00Z;81.580.000
2015-11-11T03:00:00Z;80.960.000
2015-11-11T04:00:00Z;80.980.000
2015-11-11T05:00:00Z;82.290.000
2015-11-11T06:00:00Z;84.080.000
2015-11-11T07:00:00Z;86.590.000
2015-11-11T08:00:00Z;90.740.000
2015-11-11T09:00:00Z;93.730.000
2015-11-11T10:00:00Z;96.720.000
2015-11-11T11:00:00Z;97.670.000
2015-11-11T12:00:00Z;94.420.000
2015-11-11T13:00:00Z;92.420.000
2015-11-11T14:00:00Z;91.810.000
2015-11-11T15:00:00Z;94.140.000
2015-11-11T16:00:00Z;102.110.000
2015-11-11T17:00:00Z;105.040.000
2015-11-11T18:00:00Z;102.270.000
2015-11-11T19:00:00Z;98.750.000
2015-11-11T20:00:00Z;95.920.000
2015-11-11T21:00:00Z;97.650.000
2015-11-11T22:00:00Z;95.280.000
2015-11-11T23:00:00Z;87.480.000
2015-11-12T00:00:00Z;83.160.000
2015-11-12T01:00:00Z;80.000.000
2015-11-12T02:00:00Z;80.010.000
2015-11-12T03:00:00Z;81.180.000
2015-11-12T04:00:00Z;86.980.000
2015-11-12T05:00:00Z;98.960.000
2015-11-12T06:00:00Z;109.330.000
2015-11-12T07:00:00Z;110.500.000
2015-11-12T08:00:00Z;112.960.000
2015-11-12T09:00:00Z;112.930.000
2015-11-12T10:00:00Z;114.250.000
2015-11-12T11:00:00Z;110.890.000
2015-11-12T12:00:00Z;111.010.000
2015-11-12T13:00:00Z;109.490.000
2015-11-12T14:00:00Z;109.400.000
2015-11-12T15:00:00Z;109.340.000
2015-11-12T16:00:00Z;117.780.000
2015-11-12T17:00:00Z;118.680.000
2015-11-12T18:00:00Z;114.160.000
2015-11-12T19:00:00Z;109.340.000
2015-11-12T20:00:00Z;102.740.000
2015-11-12T21:00:00Z;102.820.000
2015-11-12T22:00:00Z;99.320.000
2015-11-12T23:00:00Z;91.280.000
2015-11-13T00:00:00Z;85.980.000
2015-11-13T01:00:00Z;81.890.000
2015-11-13T02:00:00Z;81.640.000
2015-11-13T03:00:00Z;82.520.000
2015-11-13T04:00:00Z;87.690.000
2015-11-13T05:00:00Z;98.450.000
2015-11-13T06:00:00Z;109.810.000
2015-11-13T07:00:00Z;111.960.000
2015-11-13T08:00:00Z;114.170.000
2015-11-13T09:00:00Z;113.420.000
2015-11-13T10:00:00Z;114.660.000
2015-11-13T11:00:00Z;111.330.000
2015-11-13T12:00:00Z;110.230.000
2015-11-13T13:00:00Z;107.720.000
2015-11-13T14:00:00Z;106.850.000
2015-11-13T15:00:00Z;109.330.000
2015-11-13T16:00:00Z;116.300.000
2015-11-13T17:00:00Z;116.970.000
2015-11-13T18:00:00Z;112.570.000
2015-11-13T19:00:00Z;105.890.000
2015-11-13T20:00:00Z;99.920.000
2015-11-13T21:00:00Z;101.160.000
2015-11-13T22:00:00Z;99.540.000
2015-11-13T23:00:00Z;91.660.000
2015-11-14T00:00:00Z;85.900.000
2015-11-14T01:00:00Z;82.190.000
2015-11-14T02:00:00Z;80.490.000
2015-11-14T03:00:00Z;80.290.000
2015-11-14T04:00:00Z;80.900.000
2015-11-14T05:00:00Z;84.150.000
2015-11-14T06:00:00Z;88.600.000
2015-11-14T07:00:00Z;92.960.000
2015-11-14T08:00:00Z;98.360.000
2015-11-14T09:00:00Z;101.730.000
2015-11-14T10:00:00Z;103.370.000
2015-11-14T11:00:00Z;103.810.000
2015-11-14T12:00:00Z;102.370.000
2015-11-14T13:00:00Z;101.440.000
2015-11-14T14:00:00Z;101.650.000
2015-11-14T15:00:00Z;102.350.000
2015-11-14T16:00:00Z;109.650.000
2015-11-14T17:00:00Z;109.440.000
2015-11-14T18:00:00Z;103.220.000
2015-11-14T19:00:00Z;98.290.000
2015-11-14T20:00:00Z;93.410.000
2015-11-14T21:00:00Z;93.670.000
2015-11-14T22:00:00Z;92.480.000
2015-11-14T23:00:00Z;85.750.000
2015-11-15T00:00:00Z;80.530.000
2015-11-15T01:00:00Z;77.210.000
2015-11-15T02:00:00Z;74.340.000
2015-11-15T03:00:00Z;73.640.000
2015-11-15T04:00:00Z;74.620.000
2015-11-15T05:00:00Z;76.800.000
2015-11-15T06:00:00Z;79.810.000
2015-11-15T07:00:00Z;82.910.000
2015-11-15T08:00:00Z;88.510.000
2015-11-15T09:00:00Z;92.250.000
2015-11-15T10:00:00Z;95.470.000
2015-11-15T11:00:00Z;96.460.000
2015-11-15T12:00:00Z;93.870.000
2015-11-15T13:00:00Z;91.440.000
2015-11-15T14:00:00Z;89.730.000
2015-11-15T15:00:00Z;90.220.000
2015-11-15T16:00:00Z;98.810.000
